activation,branch,role,label,truth,question,answer,text,rel_rank
0.607221245765686,0,base,1,1,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.6533066132264529
0.6121816635131836,0,base,0,0,"Consider the following example: ‘‘‘The fugitive hid from the police.’’’ Choice 1: The police dropped the case. Choice 2: The fugitive remained at large. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The fugitive hid from the police.’’’ Choice 1: The police dropped the case. Choice 2: The fugitive remained at large. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.655310621242485
0.6125551462173462,0,base,0,0,"Consider the following example: ‘‘‘We found empty seats in the theatre.’’’ Choice 1: The film began. Choice 2: We sat down. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘We found empty seats in the theatre.’’’ Choice 1: The film began. Choice 2: We sat down. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.657314629258517
0.6125996112823486,1,cf,0,1,"Consider the following example: ‘‘‘The student flaunted his test grade to his classmates.’’’ Choice 1: He received a perfect score. Choice 2: He feigned interest in the class. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The student flaunted his test grade to his classmates.’’’ Choice 1: He received a perfect score. Choice 2: He feigned interest in the class. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6593186372745491
0.6127648949623108,0,base,1,1,"Consider the following example: ‘‘‘The runner wore shorts.’’’ Choice 1: The forecast predicted high temperatures. Choice 2: She planned to run along the beach. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The runner wore shorts.’’’ Choice 1: The forecast predicted high temperatures. Choice 2: She planned to run along the beach. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6613226452905812
0.6136868596076965,0,base,1,1,"Consider the following example: ‘‘‘The woman refused a second beer.’’’ Choice 1: She was the designated driver for the night. Choice 2: She was familiar with the bartender. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman refused a second beer.’’’ Choice 1: She was the designated driver for the night. Choice 2: She was familiar with the bartender. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6633266533066132
0.623052179813385,1,cf,1,0,"Consider the following example: ‘‘‘The woman felt ashamed of scar on her face.’’’ Choice 1: She explained the scar to strangers. Choice 2: She hid the scar with makeup. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman felt ashamed of scar on her face.’’’ Choice 1: She explained the scar to strangers. Choice 2: She hid the scar with makeup. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.6653306613226453
0.6413241624832153,0,base,1,1,"Consider the following example: ‘‘‘The driver slammed on his brakes.’’’ Choice 1: A deer appeared on the road. Choice 2: The car radio shut off. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The driver slammed on his brakes.’’’ Choice 1: A deer appeared on the road. Choice 2: The car radio shut off. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6673346693386774
0.6468750238418579,0,base,1,1,"Consider the following example: ‘‘‘The man went away for the weekend.’’’ Choice 1: He wanted to relax. Choice 2: He felt content. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man went away for the weekend.’’’ Choice 1: He wanted to relax. Choice 2: He felt content. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6693386773547094
0.649162232875824,1,cf,0,1,"Consider the following example: ‘‘‘The children knocked over a lamp.’’’ Choice 1: They had a pillow fight. Choice 2: They jumped on the bed. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The children knocked over a lamp.’’’ Choice 1: They had a pillow fight. Choice 2: They jumped on the bed. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6713426853707415
0.6546418070793152,1,cf,0,1,"Consider the following example: ‘‘‘The woman's date wanted to look like a gentleman.’’’ Choice 1: He opened the door for her. Choice 2: He asked her if she liked sushi. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman's date wanted to look like a gentleman.’’’ Choice 1: He opened the door for her. Choice 2: He asked her if she liked sushi. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.6733466933867736
0.655823290348053,0,base,1,1,"Consider the following example: ‘‘‘A fistfight broke out in the hall of the school.’’’ Choice 1: The principal suspended the students involved. Choice 2: The principal called off classes for the day. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘A fistfight broke out in the hall of the school.’’’ Choice 1: The principal suspended the students involved. Choice 2: The principal called off classes for the day. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.6753507014028056
0.6611058712005615,0,base,1,1,"Consider the following example: ‘‘‘My stomach growled.’’’ Choice 1: I forgot to eat breakfast. Choice 2: I was full from breakfast. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My stomach growled.’’’ Choice 1: I forgot to eat breakfast. Choice 2: I was full from breakfast. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6773547094188377
0.668302059173584,1,cf,1,0,"Consider the following example: ‘‘‘My ears were ringing.’’’ Choice 1: I went to a museum. Choice 2: I went to a concert. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘My ears were ringing.’’’ Choice 1: I went to a museum. Choice 2: I went to a concert. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6793587174348698
0.6689067482948303,1,cf,1,0,"Consider the following example: ‘‘‘The man craved a cigarette.’’’ Choice 1: His family urged him to quit smoking. Choice 2: He was addicted to nicotine. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man craved a cigarette.’’’ Choice 1: His family urged him to quit smoking. Choice 2: He was addicted to nicotine. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6813627254509018
0.6774777173995972,0,base,1,1,"Consider the following example: ‘‘‘The girl received a trophy.’’’ Choice 1: She won a spelling bee. Choice 2: She made a new friend. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl received a trophy.’’’ Choice 1: She won a spelling bee. Choice 2: She made a new friend. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6833667334669339
0.6803839802742004,1,cf,0,1,"Consider the following example: ‘‘‘The hospital sent the patient home.’’’ Choice 1: The patient's symptoms cleared up. Choice 2: The patient's family visited him. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The hospital sent the patient home.’’’ Choice 1: The patient's symptoms cleared up. Choice 2: The patient's family visited him. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.685370741482966
0.6847280263900757,0,base,0,0,"Consider the following example: ‘‘‘The driver turned on the car's headlights.’’’ Choice 1: He heard thunder. Choice 2: The sun went down. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The driver turned on the car's headlights.’’’ Choice 1: He heard thunder. Choice 2: The sun went down. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.687374749498998
0.7026420831680298,1,cf,0,1,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.6893787575150301
0.7048046588897705,0,base,0,0,"Consider the following example: ‘‘‘I pushed the pendulum.’’’ Choice 1: It slowed to a stop. Choice 2: It swung back and forth. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I pushed the pendulum.’’’ Choice 1: It slowed to a stop. Choice 2: It swung back and forth. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.6913827655310621
0.7053707838058472,0,base,1,1,"Consider the following example: ‘‘‘The ring on my finger got stuck.’’’ Choice 1: My finger swelled. Choice 2: I chipped my fingernail. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The ring on my finger got stuck.’’’ Choice 1: My finger swelled. Choice 2: I chipped my fingernail. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6933867735470942
