dataset,split,pair_id,base_id,counterfactual_id
ent_bank,train,ent_bank_train_22_t_b0_7145,ent_bank_train_22_t_b0,ent_bank_train_22_t_b1
ent_bank,train,ent_bank_train_1194_f_b0_7146,ent_bank_train_1194_f_b0,ent_bank_train_1194_f_b1
ent_bank,train,ent_bank_train_1160_t_b0_7147,ent_bank_train_1160_t_b0,ent_bank_train_1160_t_b1
ent_bank,train,ent_bank_dev_9_t_b0_7148,ent_bank_dev_9_t_b0,ent_bank_dev_9_t_b1
ent_bank,train,ent_bank_train_1173_t_b0_7149,ent_bank_train_1173_t_b0,ent_bank_train_1173_t_b1
ent_bank,train,ent_bank_train_182_f_b0_7150,ent_bank_train_182_f_b0,ent_bank_train_182_f_b1
ent_bank,train,ent_bank_train_730_f_b0_7151,ent_bank_train_730_f_b0,ent_bank_train_730_f_b1
ent_bank,train,ent_bank_train_24_t_b0_7152,ent_bank_train_24_t_b0,ent_bank_train_24_t_b1
ent_bank,train,ent_bank_train_53_t_b0_7153,ent_bank_train_53_t_b0,ent_bank_train_53_t_b1
ent_bank,train,ent_bank_train_918_f_b0_7154,ent_bank_train_918_f_b0,ent_bank_train_918_f_b1
ent_bank,train,ent_bank_dev_5_t_b0_7155,ent_bank_dev_5_t_b0,ent_bank_dev_5_t_b1
ent_bank,train,ent_bank_train_474_t_b0_7156,ent_bank_train_474_t_b0,ent_bank_train_474_t_b1
ent_bank,train,ent_bank_dev_39_t_b0_7157,ent_bank_dev_39_t_b0,ent_bank_dev_39_t_b1
ent_bank,train,ent_bank_dev_73_f_b0_7158,ent_bank_dev_73_f_b0,ent_bank_dev_73_f_b1
ent_bank,train,ent_bank_train_144_t_b0_7159,ent_bank_train_144_t_b0,ent_bank_train_144_t_b1
ent_bank,train,ent_bank_test_4_f_b0_7160,ent_bank_test_4_f_b0,ent_bank_test_4_f_b1
ent_bank,train,ent_bank_train_895_t_b0_7161,ent_bank_train_895_t_b0,ent_bank_train_895_t_b1
ent_bank,train,ent_bank_train_227_t_b0_7162,ent_bank_train_227_t_b0,ent_bank_train_227_t_b1
ent_bank,train,ent_bank_train_582_t_b0_7163,ent_bank_train_582_t_b0,ent_bank_train_582_t_b1
ent_bank,train,ent_bank_train_708_f_b0_7164,ent_bank_train_708_f_b0,ent_bank_train_708_f_b1
ent_bank,train,ent_bank_train_21_t_b0_7165,ent_bank_train_21_t_b0,ent_bank_train_21_t_b1
ent_bank,train,ent_bank_test_22_t_b0_7166,ent_bank_test_22_t_b0,ent_bank_test_22_t_b1
ent_bank,train,ent_bank_train_964_f_b0_7167,ent_bank_train_964_f_b0,ent_bank_train_964_f_b1
ent_bank,train,ent_bank_train_591_t_b0_7168,ent_bank_train_591_t_b0,ent_bank_train_591_t_b1
ent_bank,train,ent_bank_test_129_t_b0_7169,ent_bank_test_129_t_b0,ent_bank_test_129_t_b1
ent_bank,train,ent_bank_train_1208_t_b0_7170,ent_bank_train_1208_t_b0,ent_bank_train_1208_t_b1
ent_bank,train,ent_bank_train_735_t_b0_7171,ent_bank_train_735_t_b0,ent_bank_train_735_t_b1
ent_bank,train,ent_bank_train_375_f_b0_7172,ent_bank_train_375_f_b0,ent_bank_train_375_f_b1
ent_bank,train,ent_bank_train_1054_t_b0_7173,ent_bank_train_1054_t_b0,ent_bank_train_1054_t_b1
ent_bank,train,ent_bank_train_595_f_b0_7174,ent_bank_train_595_f_b0,ent_bank_train_595_f_b1
ent_bank,train,ent_bank_train_254_t_b0_7175,ent_bank_train_254_t_b0,ent_bank_train_254_t_b1
ent_bank,train,ent_bank_train_309_f_b0_7176,ent_bank_train_309_f_b0,ent_bank_train_309_f_b1
ent_bank,train,ent_bank_train_7_f_b0_7177,ent_bank_train_7_f_b0,ent_bank_train_7_f_b1
ent_bank,train,ent_bank_train_806_f_b0_7178,ent_bank_train_806_f_b0,ent_bank_train_806_f_b1
ent_bank,train,ent_bank_train_318_f_b0_7179,ent_bank_train_318_f_b0,ent_bank_train_318_f_b1
ent_bank,train,ent_bank_train_766_t_b0_7180,ent_bank_train_766_t_b0,ent_bank_train_766_t_b1
ent_bank,train,ent_bank_test_147_f_b0_7181,ent_bank_test_147_f_b0,ent_bank_test_147_f_b1
ent_bank,train,ent_bank_train_807_f_b0_7182,ent_bank_train_807_f_b0,ent_bank_train_807_f_b1
ent_bank,train,ent_bank_train_1144_t_b0_7183,ent_bank_train_1144_t_b0,ent_bank_train_1144_t_b1
ent_bank,train,ent_bank_train_710_t_b0_7184,ent_bank_train_710_t_b0,ent_bank_train_710_t_b1
ent_bank,train,ent_bank_train_33_f_b0_7185,ent_bank_train_33_f_b0,ent_bank_train_33_f_b1
ent_bank,train,ent_bank_dev_44_t_b0_7186,ent_bank_dev_44_t_b0,ent_bank_dev_44_t_b1
ent_bank,train,ent_bank_dev_138_t_b0_7187,ent_bank_dev_138_t_b0,ent_bank_dev_138_t_b1
ent_bank,train,ent_bank_test_102_t_b0_7188,ent_bank_test_102_t_b0,ent_bank_test_102_t_b1
ent_bank,train,ent_bank_train_815_t_b0_7189,ent_bank_train_815_t_b0,ent_bank_train_815_t_b1
ent_bank,train,ent_bank_dev_121_f_b0_7190,ent_bank_dev_121_f_b0,ent_bank_dev_121_f_b1
ent_bank,train,ent_bank_train_606_f_b0_7191,ent_bank_train_606_f_b0,ent_bank_train_606_f_b1
ent_bank,train,ent_bank_train_953_f_b0_7192,ent_bank_train_953_f_b0,ent_bank_train_953_f_b1
ent_bank,train,ent_bank_train_402_t_b0_7193,ent_bank_train_402_t_b0,ent_bank_train_402_t_b1
ent_bank,train,ent_bank_train_258_t_b0_7194,ent_bank_train_258_t_b0,ent_bank_train_258_t_b1
ent_bank,train,ent_bank_train_478_t_b0_7195,ent_bank_train_478_t_b0,ent_bank_train_478_t_b1
ent_bank,train,ent_bank_test_279_f_b0_7196,ent_bank_test_279_f_b0,ent_bank_test_279_f_b1
ent_bank,train,ent_bank_train_665_f_b0_7197,ent_bank_train_665_f_b0,ent_bank_train_665_f_b1
ent_bank,train,ent_bank_train_1039_t_b0_7198,ent_bank_train_1039_t_b0,ent_bank_train_1039_t_b1
ent_bank,train,ent_bank_train_374_t_b0_7199,ent_bank_train_374_t_b0,ent_bank_train_374_t_b1
ent_bank,train,ent_bank_test_124_t_b0_7200,ent_bank_test_124_t_b0,ent_bank_test_124_t_b1
ent_bank,train,ent_bank_train_659_f_b0_7201,ent_bank_train_659_f_b0,ent_bank_train_659_f_b1
ent_bank,train,ent_bank_test_36_f_b0_7202,ent_bank_test_36_f_b0,ent_bank_test_36_f_b1
ent_bank,train,ent_bank_test_54_t_b0_7203,ent_bank_test_54_t_b0,ent_bank_test_54_t_b1
ent_bank,train,ent_bank_train_1246_f_b0_7204,ent_bank_train_1246_f_b0,ent_bank_train_1246_f_b1
ent_bank,train,ent_bank_train_325_t_b0_7205,ent_bank_train_325_t_b0,ent_bank_train_325_t_b1
ent_bank,train,ent_bank_train_211_f_b0_7206,ent_bank_train_211_f_b0,ent_bank_train_211_f_b1
ent_bank,train,ent_bank_dev_9_f_b0_7207,ent_bank_dev_9_f_b0,ent_bank_dev_9_f_b1
ent_bank,train,ent_bank_test_119_f_b0_7208,ent_bank_test_119_f_b0,ent_bank_test_119_f_b1
ent_bank,train,ent_bank_train_1285_t_b0_7209,ent_bank_train_1285_t_b0,ent_bank_train_1285_t_b1
ent_bank,train,ent_bank_test_195_t_b0_7210,ent_bank_test_195_t_b0,ent_bank_test_195_t_b1
ent_bank,train,ent_bank_test_124_f_b0_7211,ent_bank_test_124_f_b0,ent_bank_test_124_f_b1
ent_bank,train,ent_bank_train_891_t_b0_7212,ent_bank_train_891_t_b0,ent_bank_train_891_t_b1
ent_bank,train,ent_bank_train_1227_t_b0_7213,ent_bank_train_1227_t_b0,ent_bank_train_1227_t_b1
ent_bank,train,ent_bank_train_85_t_b0_7214,ent_bank_train_85_t_b0,ent_bank_train_85_t_b1
ent_bank,train,ent_bank_test_207_t_b0_7215,ent_bank_test_207_t_b0,ent_bank_test_207_t_b1
ent_bank,train,ent_bank_train_403_f_b0_7216,ent_bank_train_403_f_b0,ent_bank_train_403_f_b1
ent_bank,train,ent_bank_train_894_f_b0_7217,ent_bank_train_894_f_b0,ent_bank_train_894_f_b1
ent_bank,train,ent_bank_train_906_t_b0_7218,ent_bank_train_906_t_b0,ent_bank_train_906_t_b1
ent_bank,train,ent_bank_train_663_f_b0_7219,ent_bank_train_663_f_b0,ent_bank_train_663_f_b1
ent_bank,train,ent_bank_train_1287_t_b0_7220,ent_bank_train_1287_t_b0,ent_bank_train_1287_t_b1
ent_bank,train,ent_bank_train_843_f_b0_7221,ent_bank_train_843_f_b0,ent_bank_train_843_f_b1
ent_bank,train,ent_bank_train_484_f_b0_7222,ent_bank_train_484_f_b0,ent_bank_train_484_f_b1
ent_bank,train,ent_bank_train_272_t_b0_7223,ent_bank_train_272_t_b0,ent_bank_train_272_t_b1
ent_bank,train,ent_bank_train_707_f_b0_7224,ent_bank_train_707_f_b0,ent_bank_train_707_f_b1
ent_bank,train,ent_bank_train_506_t_b0_7225,ent_bank_train_506_t_b0,ent_bank_train_506_t_b1
ent_bank,train,ent_bank_train_1248_f_b0_7226,ent_bank_train_1248_f_b0,ent_bank_train_1248_f_b1
ent_bank,train,ent_bank_train_704_f_b0_7227,ent_bank_train_704_f_b0,ent_bank_train_704_f_b1
ent_bank,train,ent_bank_train_938_t_b0_7228,ent_bank_train_938_t_b0,ent_bank_train_938_t_b1
ent_bank,train,ent_bank_train_1050_f_b0_7229,ent_bank_train_1050_f_b0,ent_bank_train_1050_f_b1
ent_bank,train,ent_bank_train_1058_t_b0_7230,ent_bank_train_1058_t_b0,ent_bank_train_1058_t_b1
ent_bank,train,ent_bank_train_1185_t_b0_7231,ent_bank_train_1185_t_b0,ent_bank_train_1185_t_b1
ent_bank,train,ent_bank_train_102_f_b0_7232,ent_bank_train_102_f_b0,ent_bank_train_102_f_b1
ent_bank,train,ent_bank_train_1184_f_b0_7233,ent_bank_train_1184_f_b0,ent_bank_train_1184_f_b1
ent_bank,train,ent_bank_train_435_t_b0_7234,ent_bank_train_435_t_b0,ent_bank_train_435_t_b1
ent_bank,train,ent_bank_train_1302_f_b0_7235,ent_bank_train_1302_f_b0,ent_bank_train_1302_f_b1
ent_bank,train,ent_bank_train_1295_t_b0_7236,ent_bank_train_1295_t_b0,ent_bank_train_1295_t_b1
ent_bank,train,ent_bank_test_216_t_b0_7237,ent_bank_test_216_t_b0,ent_bank_test_216_t_b1
ent_bank,train,ent_bank_dev_28_t_b0_7238,ent_bank_dev_28_t_b0,ent_bank_dev_28_t_b1
ent_bank,train,ent_bank_train_369_f_b0_7239,ent_bank_train_369_f_b0,ent_bank_train_369_f_b1
ent_bank,train,ent_bank_train_5_t_b0_7240,ent_bank_train_5_t_b0,ent_bank_train_5_t_b1
ent_bank,train,ent_bank_dev_168_f_b0_7241,ent_bank_dev_168_f_b0,ent_bank_dev_168_f_b1
ent_bank,train,ent_bank_train_970_f_b0_7242,ent_bank_train_970_f_b0,ent_bank_train_970_f_b1
ent_bank,train,ent_bank_train_922_f_b0_7243,ent_bank_train_922_f_b0,ent_bank_train_922_f_b1
ent_bank,train,ent_bank_train_900_t_b0_7244,ent_bank_train_900_t_b0,ent_bank_train_900_t_b1
ent_bank,train,ent_bank_train_164_f_b0_7245,ent_bank_train_164_f_b0,ent_bank_train_164_f_b1
ent_bank,train,ent_bank_train_103_t_b0_7246,ent_bank_train_103_t_b0,ent_bank_train_103_t_b1
ent_bank,train,ent_bank_train_853_t_b0_7247,ent_bank_train_853_t_b0,ent_bank_train_853_t_b1
ent_bank,train,ent_bank_dev_132_f_b0_7248,ent_bank_dev_132_f_b0,ent_bank_dev_132_f_b1
ent_bank,train,ent_bank_train_91_t_b0_7249,ent_bank_train_91_t_b0,ent_bank_train_91_t_b1
ent_bank,train,ent_bank_train_1114_t_b0_7250,ent_bank_train_1114_t_b0,ent_bank_train_1114_t_b1
ent_bank,train,ent_bank_train_124_f_b0_7251,ent_bank_train_124_f_b0,ent_bank_train_124_f_b1
ent_bank,train,ent_bank_test_225_f_b0_7252,ent_bank_test_225_f_b0,ent_bank_test_225_f_b1
ent_bank,train,ent_bank_train_230_t_b0_7253,ent_bank_train_230_t_b0,ent_bank_train_230_t_b1
ent_bank,train,ent_bank_train_191_t_b0_7254,ent_bank_train_191_t_b0,ent_bank_train_191_t_b1
ent_bank,train,ent_bank_train_416_f_b0_7255,ent_bank_train_416_f_b0,ent_bank_train_416_f_b1
ent_bank,train,ent_bank_train_728_f_b0_7256,ent_bank_train_728_f_b0,ent_bank_train_728_f_b1
ent_bank,train,ent_bank_dev_92_f_b0_7257,ent_bank_dev_92_f_b0,ent_bank_dev_92_f_b1
ent_bank,train,ent_bank_train_861_t_b0_7258,ent_bank_train_861_t_b0,ent_bank_train_861_t_b1
ent_bank,train,ent_bank_train_1112_t_b0_7259,ent_bank_train_1112_t_b0,ent_bank_train_1112_t_b1
ent_bank,train,ent_bank_train_1161_f_b0_7260,ent_bank_train_1161_f_b0,ent_bank_train_1161_f_b1
ent_bank,train,ent_bank_train_182_t_b0_7261,ent_bank_train_182_t_b0,ent_bank_train_182_t_b1
ent_bank,train,ent_bank_train_177_t_b0_7262,ent_bank_train_177_t_b0,ent_bank_train_177_t_b1
ent_bank,train,ent_bank_train_221_t_b0_7263,ent_bank_train_221_t_b0,ent_bank_train_221_t_b1
ent_bank,train,ent_bank_train_668_f_b0_7264,ent_bank_train_668_f_b0,ent_bank_train_668_f_b1
ent_bank,train,ent_bank_train_645_f_b0_7265,ent_bank_train_645_f_b0,ent_bank_train_645_f_b1
ent_bank,train,ent_bank_train_1278_f_b0_7266,ent_bank_train_1278_f_b0,ent_bank_train_1278_f_b1
ent_bank,train,ent_bank_train_747_f_b0_7267,ent_bank_train_747_f_b0,ent_bank_train_747_f_b1
ent_bank,train,ent_bank_train_54_f_b0_7268,ent_bank_train_54_f_b0,ent_bank_train_54_f_b1
ent_bank,train,ent_bank_train_30_t_b0_7269,ent_bank_train_30_t_b0,ent_bank_train_30_t_b1
ent_bank,train,ent_bank_train_986_t_b0_7270,ent_bank_train_986_t_b0,ent_bank_train_986_t_b1
ent_bank,train,ent_bank_train_1301_t_b0_7271,ent_bank_train_1301_t_b0,ent_bank_train_1301_t_b1
ent_bank,train,ent_bank_train_961_t_b0_7272,ent_bank_train_961_t_b0,ent_bank_train_961_t_b1
ent_bank,train,ent_bank_test_169_f_b0_7273,ent_bank_test_169_f_b0,ent_bank_test_169_f_b1
ent_bank,train,ent_bank_train_790_t_b0_7274,ent_bank_train_790_t_b0,ent_bank_train_790_t_b1
ent_bank,train,ent_bank_train_480_t_b0_7275,ent_bank_train_480_t_b0,ent_bank_train_480_t_b1
ent_bank,train,ent_bank_train_1305_f_b0_7276,ent_bank_train_1305_f_b0,ent_bank_train_1305_f_b1
ent_bank,train,ent_bank_train_572_t_b0_7277,ent_bank_train_572_t_b0,ent_bank_train_572_t_b1
ent_bank,train,ent_bank_train_179_t_b0_7278,ent_bank_train_179_t_b0,ent_bank_train_179_t_b1
ent_bank,train,ent_bank_train_1211_t_b0_7279,ent_bank_train_1211_t_b0,ent_bank_train_1211_t_b1
ent_bank,train,ent_bank_dev_75_t_b0_7280,ent_bank_dev_75_t_b0,ent_bank_dev_75_t_b1
ent_bank,train,ent_bank_train_1171_f_b0_7281,ent_bank_train_1171_f_b0,ent_bank_train_1171_f_b1
ent_bank,train,ent_bank_train_330_t_b0_7282,ent_bank_train_330_t_b0,ent_bank_train_330_t_b1
ent_bank,train,ent_bank_train_862_f_b0_7283,ent_bank_train_862_f_b0,ent_bank_train_862_f_b1
ent_bank,train,ent_bank_test_332_t_b0_7284,ent_bank_test_332_t_b0,ent_bank_test_332_t_b1
ent_bank,train,ent_bank_test_281_t_b0_7285,ent_bank_test_281_t_b0,ent_bank_test_281_t_b1
ent_bank,train,ent_bank_train_422_f_b0_7286,ent_bank_train_422_f_b0,ent_bank_train_422_f_b1
ent_bank,train,ent_bank_train_449_t_b0_7287,ent_bank_train_449_t_b0,ent_bank_train_449_t_b1
ent_bank,train,ent_bank_train_488_f_b0_7288,ent_bank_train_488_f_b0,ent_bank_train_488_f_b1
ent_bank,train,ent_bank_train_1288_t_b0_7289,ent_bank_train_1288_t_b0,ent_bank_train_1288_t_b1
ent_bank,train,ent_bank_train_1189_t_b0_7290,ent_bank_train_1189_t_b0,ent_bank_train_1189_t_b1
ent_bank,train,ent_bank_dev_79_f_b0_7291,ent_bank_dev_79_f_b0,ent_bank_dev_79_f_b1
ent_bank,train,ent_bank_train_115_t_b0_7292,ent_bank_train_115_t_b0,ent_bank_train_115_t_b1
ent_bank,train,ent_bank_train_702_f_b0_7293,ent_bank_train_702_f_b0,ent_bank_train_702_f_b1
ent_bank,train,ent_bank_train_34_f_b0_7294,ent_bank_train_34_f_b0,ent_bank_train_34_f_b1
ent_bank,train,ent_bank_train_536_t_b0_7295,ent_bank_train_536_t_b0,ent_bank_train_536_t_b1
ent_bank,train,ent_bank_test_77_t_b0_7296,ent_bank_test_77_t_b0,ent_bank_test_77_t_b1
ent_bank,train,ent_bank_test_306_f_b0_7297,ent_bank_test_306_f_b0,ent_bank_test_306_f_b1
ent_bank,train,ent_bank_train_519_t_b0_7298,ent_bank_train_519_t_b0,ent_bank_train_519_t_b1
ent_bank,train,ent_bank_train_279_f_b0_7299,ent_bank_train_279_f_b0,ent_bank_train_279_f_b1
ent_bank,train,ent_bank_train_84_t_b0_7300,ent_bank_train_84_t_b0,ent_bank_train_84_t_b1
ent_bank,train,ent_bank_train_1132_f_b0_7301,ent_bank_train_1132_f_b0,ent_bank_train_1132_f_b1
ent_bank,train,ent_bank_train_1252_t_b0_7302,ent_bank_train_1252_t_b0,ent_bank_train_1252_t_b1
ent_bank,train,ent_bank_dev_100_f_b0_7303,ent_bank_dev_100_f_b0,ent_bank_dev_100_f_b1
ent_bank,train,ent_bank_train_835_f_b0_7304,ent_bank_train_835_f_b0,ent_bank_train_835_f_b1
ent_bank,train,ent_bank_test_76_t_b0_7305,ent_bank_test_76_t_b0,ent_bank_test_76_t_b1
ent_bank,train,ent_bank_dev_4_t_b0_7306,ent_bank_dev_4_t_b0,ent_bank_dev_4_t_b1
ent_bank,train,ent_bank_train_648_f_b0_7307,ent_bank_train_648_f_b0,ent_bank_train_648_f_b1
ent_bank,train,ent_bank_train_885_t_b0_7308,ent_bank_train_885_t_b0,ent_bank_train_885_t_b1
ent_bank,train,ent_bank_test_233_t_b0_7309,ent_bank_test_233_t_b0,ent_bank_test_233_t_b1
ent_bank,train,ent_bank_dev_32_f_b0_7310,ent_bank_dev_32_f_b0,ent_bank_dev_32_f_b1
ent_bank,train,ent_bank_train_327_t_b0_7311,ent_bank_train_327_t_b0,ent_bank_train_327_t_b1
ent_bank,train,ent_bank_dev_119_t_b0_7312,ent_bank_dev_119_t_b0,ent_bank_dev_119_t_b1
ent_bank,train,ent_bank_train_919_f_b0_7313,ent_bank_train_919_f_b0,ent_bank_train_919_f_b1
ent_bank,train,ent_bank_test_15_t_b0_7314,ent_bank_test_15_t_b0,ent_bank_test_15_t_b1
ent_bank,train,ent_bank_test_239_f_b0_7315,ent_bank_test_239_f_b0,ent_bank_test_239_f_b1
ent_bank,train,ent_bank_train_255_f_b0_7316,ent_bank_train_255_f_b0,ent_bank_train_255_f_b1
ent_bank,train,ent_bank_train_289_f_b0_7317,ent_bank_train_289_f_b0,ent_bank_train_289_f_b1
ent_bank,train,ent_bank_dev_134_f_b0_7318,ent_bank_dev_134_f_b0,ent_bank_dev_134_f_b1
ent_bank,train,ent_bank_train_664_f_b0_7319,ent_bank_train_664_f_b0,ent_bank_train_664_f_b1
ent_bank,train,ent_bank_train_591_f_b0_7320,ent_bank_train_591_f_b0,ent_bank_train_591_f_b1
ent_bank,train,ent_bank_train_1161_t_b0_7321,ent_bank_train_1161_t_b0,ent_bank_train_1161_t_b1
ent_bank,train,ent_bank_train_267_t_b0_7322,ent_bank_train_267_t_b0,ent_bank_train_267_t_b1
ent_bank,train,ent_bank_test_89_t_b0_7323,ent_bank_test_89_t_b0,ent_bank_test_89_t_b1
ent_bank,train,ent_bank_test_315_f_b0_7324,ent_bank_test_315_f_b0,ent_bank_test_315_f_b1
ent_bank,train,ent_bank_dev_128_f_b0_7325,ent_bank_dev_128_f_b0,ent_bank_dev_128_f_b1
ent_bank,train,ent_bank_train_461_t_b0_7326,ent_bank_train_461_t_b0,ent_bank_train_461_t_b1
ent_bank,train,ent_bank_train_1218_f_b0_7327,ent_bank_train_1218_f_b0,ent_bank_train_1218_f_b1
ent_bank,train,ent_bank_train_862_t_b0_7328,ent_bank_train_862_t_b0,ent_bank_train_862_t_b1
ent_bank,train,ent_bank_train_197_f_b0_7329,ent_bank_train_197_f_b0,ent_bank_train_197_f_b1
ent_bank,train,ent_bank_train_145_t_b0_7330,ent_bank_train_145_t_b0,ent_bank_train_145_t_b1
ent_bank,train,ent_bank_test_60_t_b0_7331,ent_bank_test_60_t_b0,ent_bank_test_60_t_b1
ent_bank,train,ent_bank_train_1123_f_b0_7332,ent_bank_train_1123_f_b0,ent_bank_train_1123_f_b1
ent_bank,train,ent_bank_train_1263_t_b0_7333,ent_bank_train_1263_t_b0,ent_bank_train_1263_t_b1
ent_bank,train,ent_bank_train_1048_f_b0_7334,ent_bank_train_1048_f_b0,ent_bank_train_1048_f_b1
ent_bank,train,ent_bank_train_1075_t_b0_7335,ent_bank_train_1075_t_b0,ent_bank_train_1075_t_b1
ent_bank,train,ent_bank_train_864_f_b0_7336,ent_bank_train_864_f_b0,ent_bank_train_864_f_b1
ent_bank,train,ent_bank_train_184_f_b0_7337,ent_bank_train_184_f_b0,ent_bank_train_184_f_b1
ent_bank,train,ent_bank_train_1186_t_b0_7338,ent_bank_train_1186_t_b0,ent_bank_train_1186_t_b1
ent_bank,train,ent_bank_train_984_t_b0_7339,ent_bank_train_984_t_b0,ent_bank_train_984_t_b1
ent_bank,train,ent_bank_dev_60_t_b0_7340,ent_bank_dev_60_t_b0,ent_bank_dev_60_t_b1
ent_bank,train,ent_bank_train_214_f_b0_7341,ent_bank_train_214_f_b0,ent_bank_train_214_f_b1
ent_bank,train,ent_bank_train_791_f_b0_7342,ent_bank_train_791_f_b0,ent_bank_train_791_f_b1
ent_bank,train,ent_bank_train_232_f_b0_7343,ent_bank_train_232_f_b0,ent_bank_train_232_f_b1
ent_bank,train,ent_bank_train_1235_t_b0_7344,ent_bank_train_1235_t_b0,ent_bank_train_1235_t_b1
ent_bank,train,ent_bank_train_590_f_b0_7345,ent_bank_train_590_f_b0,ent_bank_train_590_f_b1
ent_bank,train,ent_bank_test_325_t_b0_7346,ent_bank_test_325_t_b0,ent_bank_test_325_t_b1
ent_bank,train,ent_bank_train_96_f_b0_7347,ent_bank_train_96_f_b0,ent_bank_train_96_f_b1
ent_bank,train,ent_bank_train_250_t_b0_7348,ent_bank_train_250_t_b0,ent_bank_train_250_t_b1
ent_bank,train,ent_bank_train_848_t_b0_7349,ent_bank_train_848_t_b0,ent_bank_train_848_t_b1
ent_bank,train,ent_bank_train_518_f_b0_7350,ent_bank_train_518_f_b0,ent_bank_train_518_f_b1
ent_bank,train,ent_bank_dev_1_t_b0_7351,ent_bank_dev_1_t_b0,ent_bank_dev_1_t_b1
ent_bank,train,ent_bank_train_487_f_b0_7352,ent_bank_train_487_f_b0,ent_bank_train_487_f_b1
ent_bank,train,ent_bank_dev_94_t_b0_7353,ent_bank_dev_94_t_b0,ent_bank_dev_94_t_b1
ent_bank,eval,ent_bank_train_988_t_b0_7354,ent_bank_train_988_t_b0,ent_bank_train_988_t_b1
ent_bank,eval,ent_bank_test_81_t_b0_7355,ent_bank_test_81_t_b0,ent_bank_test_81_t_b1
ent_bank,eval,ent_bank_train_476_f_b0_7356,ent_bank_train_476_f_b0,ent_bank_train_476_f_b1
ent_bank,eval,ent_bank_train_1077_f_b0_7357,ent_bank_train_1077_f_b0,ent_bank_train_1077_f_b1
ent_bank,eval,ent_bank_train_626_t_b0_7358,ent_bank_train_626_t_b0,ent_bank_train_626_t_b1
ent_bank,eval,ent_bank_test_95_f_b0_7359,ent_bank_test_95_f_b0,ent_bank_test_95_f_b1
ent_bank,eval,ent_bank_train_70_t_b0_7360,ent_bank_train_70_t_b0,ent_bank_train_70_t_b1
ent_bank,eval,ent_bank_train_1266_f_b0_7361,ent_bank_train_1266_f_b0,ent_bank_train_1266_f_b1
ent_bank,eval,ent_bank_train_72_f_b0_7362,ent_bank_train_72_f_b0,ent_bank_train_72_f_b1
ent_bank,eval,ent_bank_train_514_t_b0_7363,ent_bank_train_514_t_b0,ent_bank_train_514_t_b1
ent_bank,eval,ent_bank_train_838_t_b0_7364,ent_bank_train_838_t_b0,ent_bank_train_838_t_b1
ent_bank,eval,ent_bank_train_921_t_b0_7365,ent_bank_train_921_t_b0,ent_bank_train_921_t_b1
ent_bank,eval,ent_bank_train_764_t_b0_7366,ent_bank_train_764_t_b0,ent_bank_train_764_t_b1
ent_bank,eval,ent_bank_train_76_t_b0_7367,ent_bank_train_76_t_b0,ent_bank_train_76_t_b1
ent_bank,eval,ent_bank_train_831_f_b0_7368,ent_bank_train_831_f_b0,ent_bank_train_831_f_b1
ent_bank,eval,ent_bank_train_748_f_b0_7369,ent_bank_train_748_f_b0,ent_bank_train_748_f_b1
ent_bank,eval,ent_bank_dev_50_t_b0_7370,ent_bank_dev_50_t_b0,ent_bank_dev_50_t_b1
ent_bank,eval,ent_bank_train_1118_t_b0_7371,ent_bank_train_1118_t_b0,ent_bank_train_1118_t_b1
ent_bank,eval,ent_bank_train_1262_f_b0_7372,ent_bank_train_1262_f_b0,ent_bank_train_1262_f_b1
ent_bank,eval,ent_bank_test_137_f_b0_7373,ent_bank_test_137_f_b0,ent_bank_test_137_f_b1
ent_bank,eval,ent_bank_train_235_f_b0_7374,ent_bank_train_235_f_b0,ent_bank_train_235_f_b1
ent_bank,eval,ent_bank_train_1096_t_b0_7375,ent_bank_train_1096_t_b0,ent_bank_train_1096_t_b1
ent_bank,eval,ent_bank_test_206_f_b0_7376,ent_bank_test_206_f_b0,ent_bank_test_206_f_b1
ent_bank,eval,ent_bank_train_665_t_b0_7377,ent_bank_train_665_t_b0,ent_bank_train_665_t_b1
ent_bank,eval,ent_bank_train_62_t_b0_7378,ent_bank_train_62_t_b0,ent_bank_train_62_t_b1
ent_bank,eval,ent_bank_train_618_f_b0_7379,ent_bank_train_618_f_b0,ent_bank_train_618_f_b1
ent_bank,eval,ent_bank_train_676_t_b0_7380,ent_bank_train_676_t_b0,ent_bank_train_676_t_b1
ent_bank,eval,ent_bank_train_991_f_b0_7381,ent_bank_train_991_f_b0,ent_bank_train_991_f_b1
ent_bank,eval,ent_bank_train_421_f_b0_7382,ent_bank_train_421_f_b0,ent_bank_train_421_f_b1
ent_bank,eval,ent_bank_test_49_f_b0_7383,ent_bank_test_49_f_b0,ent_bank_test_49_f_b1
ent_bank,eval,ent_bank_dev_133_f_b0_7384,ent_bank_dev_133_f_b0,ent_bank_dev_133_f_b1
ent_bank,eval,ent_bank_test_57_t_b0_7385,ent_bank_test_57_t_b0,ent_bank_test_57_t_b1
ent_bank,eval,ent_bank_train_1025_f_b0_7386,ent_bank_train_1025_f_b0,ent_bank_train_1025_f_b1
ent_bank,eval,ent_bank_dev_40_f_b0_7387,ent_bank_dev_40_f_b0,ent_bank_dev_40_f_b1
ent_bank,eval,ent_bank_train_37_f_b0_7388,ent_bank_train_37_f_b0,ent_bank_train_37_f_b1
ent_bank,eval,ent_bank_train_1240_f_b0_7389,ent_bank_train_1240_f_b0,ent_bank_train_1240_f_b1
